region,fuel,season,hour,year,supply_GW,demand_GW,fuel_name_full
Philippines,Electricity output from Energy Sector Own Use,Dry,9,2045,14.8947,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,10,2045,15.7954,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,11,2045,16.4040,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,12,2045,16.1863,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,13,2045,16.2218,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,14,2045,16.6897,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,15,2045,16.5489,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,16,2045,16.2155,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,17,2045,15.6012,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,18,2045,16.0608,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,19,2045,16.3000,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,20,2045,16.0763,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,21,2045,15.8466,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,22,2045,15.2512,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,23,2045,14.5185,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,24,2045,13.8344,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,1,2045,14.6567,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,2,2045,14.1861,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,3,2045,13.7318,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,4,2045,13.3739,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,5,2045,13.2262,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,6,2045,13.0757,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,7,2045,13.4004,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,8,2045,14.6752,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,9,2045,15.9548,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,10,2045,16.8668,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,11,2045,17.4888,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,12,2045,17.3220,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,13,2045,17.4887,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,14,2045,17.9687,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,15,2045,17.7302,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,16,2045,17.0789,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,17,2045,16.1037,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,18,2045,15.8278,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,19,2045,16.4918,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,20,2045,16.6017,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,21,2045,16.7728,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,22,2045,16.4903,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,23,2045,15.8760,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,24,2045,15.2398,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,1,2050,14.9408,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,2,2050,14.4221,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,3,2050,13.9883,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,4,2050,13.7042,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,5,2050,13.7577,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,6,2050,13.9677,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,7,2050,14.1326,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,8,2050,15.3057,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,9,2050,16.7562,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,10,2050,17.7694,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,11,2050,18.4541,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,12,2050,18.2092,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,13,2050,18.2492,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,14,2050,18.7755,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,15,2050,18.6171,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,16,2050,18.2421,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,17,2050,17.5510,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,18,2050,18.0680,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,19,2050,18.3371,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,20,2050,18.0854,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,21,2050,17.8271,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,22,2050,17.1573,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,23,2050,16.3330,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,24,2050,15.5634,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,1,2050,16.4884,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,2,2050,15.9591,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,3,2050,15.4480,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,4,2050,15.0454,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,5,2050,14.8792,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,6,2050,14.7099,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,7,2050,15.0752,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,8,2050,16.5092,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,9,2050,17.9488,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,10,2050,18.9747,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,11,2050,19.6745,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,12,2050,19.4868,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,13,2050,19.6743,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,14,2050,20.2143,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,15,2050,19.9460,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,16,2050,19.2133,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,17,2050,18.1163,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,18,2050,17.8059,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,19,2050,18.5529,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,20,2050,18.6765,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,21,2050,18.8690,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,22,2050,18.5512,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,23,2050,17.8601,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Wet,24,2050,17.1444,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,1,2055,17.0432,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,2,2055,16.4516,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,3,2055,15.9568,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,4,2055,15.6327,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,5,2055,15.6936,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,6,2055,15.9333,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,7,2055,16.1213,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Philippines,Electricity output from Energy Sector Own Use,Dry,8,2055,17.4595,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
