scenario_code,sector,region,year,value_pj,value_twh
BAS,International Transport,Malaysia,2014,114.441991,31.789442
BAS,International Transport,Malaysia,2015,119.457778,33.182716
BAS,International Transport,Malaysia,2016,113.55439,31.542886
BAS,International Transport,Malaysia,2017,124.180488,34.49458
BAS,International Transport,Malaysia,2018,122.078714,33.910754
BAS,International Transport,Malaysia,2019,126.13991,35.038864
BAS,International Transport,Malaysia,2020,63.036043,17.510012
BAS,International Transport,Malaysia,2021,60.38831,16.774531
BAS,International Transport,Malaysia,2022,64.011567,17.780991
BAS,International Transport,Malaysia,2023,64.011567,17.780991
BAS,International Transport,Malaysia,2024,64.011567,17.780991
BAS,International Transport,Malaysia,2025,66.956127,18.598924
BAS,International Transport,Malaysia,2026,69.905971,19.418325
BAS,International Transport,Malaysia,2027,72.669832,20.186064
BAS,International Transport,Malaysia,2028,75.548876,20.985799
BAS,International Transport,Malaysia,2029,78.545216,21.818116
BAS,International Transport,Malaysia,2030,81.85329,22.737025
BAS,International Transport,Malaysia,2031,85.670175,23.797271
BAS,International Transport,Malaysia,2032,89.063315,24.73981
BAS,International Transport,Malaysia,2033,92.455927,25.682202
BAS,International Transport,Malaysia,2034,95.849067,26.624741
BAS,International Transport,Malaysia,2035,100.090227,27.802841
BAS,International Transport,Malaysia,2036,104.331388,28.980941
BAS,International Transport,Malaysia,2037,107.723999,29.923333
BAS,International Transport,Malaysia,2038,111.96516,31.101433
BAS,International Transport,Malaysia,2039,116.20632,32.279533
BAS,International Transport,Malaysia,2040,120.447481,33.457634
BAS,International Transport,Malaysia,2041,125.536662,34.871295
BAS,International Transport,Malaysia,2042,129.777823,36.049395
BAS,International Transport,Malaysia,2043,134.018983,37.227495
BAS,International Transport,Malaysia,2044,139.108165,38.641157
BAS,International Transport,Malaysia,2045,143.349325,39.819257
BAS,International Transport,Malaysia,2046,148.438506,41.232918
BAS,International Transport,Malaysia,2047,153.528216,42.646727
BAS,International Transport,Malaysia,2048,158.617398,44.060388
BAS,International Transport,Malaysia,2049,163.706579,45.47405
BAS,International Transport,Malaysia,2050,167.947741,46.65215
BAS,International Transport,Malaysia,2051,172.298777,47.860771
BAS,International Transport,Malaysia,2052,176.762536,49.100704
BAS,International Transport,Malaysia,2053,181.341938,50.372761
BAS,International Transport,Malaysia,2054,186.03998,51.677772
BAS,International Transport,Malaysia,2055,190.859733,53.016593
BAS,International Transport,Malaysia,2056,195.804353,54.390098
BAS,International Transport,Malaysia,2057,200.877074,55.799187
BAS,International Transport,Malaysia,2058,206.081213,57.244781
BAS,International Transport,Malaysia,2059,211.420178,58.727827
BAS,International Transport,Malaysia,2060,216.897458,60.249294
BAS,International Transport,Myanmar,2005,0.563962,0.156656
BAS,International Transport,Myanmar,2006,0.61839,0.171775
BAS,International Transport,Myanmar,2007,0.59955,0.166542
BAS,International Transport,Myanmar,2008,0.584058,0.162238
BAS,International Transport,Myanmar,2009,0.611273,0.169798
BAS,International Transport,Myanmar,2010,0.85327,0.237019
BAS,International Transport,Myanmar,2011,1.181096,0.328082
BAS,International Transport,Myanmar,2012,1.567538,0.435427
BAS,International Transport,Myanmar,2013,3.39382,0.942728
BAS,International Transport,Myanmar,2014,3.513982,0.976106
BAS,International Transport,Myanmar,2015,1.787345,0.496485
BAS,International Transport,Myanmar,2016,3.750535,1.041815
BAS,International Transport,Myanmar,2017,3.164802,0.879112
BAS,International Transport,Myanmar,2018,3.363675,0.934354
BAS,International Transport,Myanmar,2019,4.003837,1.112177
BAS,International Transport,Myanmar,2020,0.692915,0.192476
BAS,International Transport,Myanmar,2021,0.832755,0.231321
BAS,International Transport,Myanmar,2022,0.91021,0.252836
BAS,International Transport,Myanmar,2023,0.91021,0.252836
BAS,International Transport,Myanmar,2024,0.91021,0.252836
BAS,International Transport,Myanmar,2025,0.930232,0.258398
BAS,International Transport,Myanmar,2026,0.949015,0.263615
BAS,International Transport,Myanmar,2027,0.968213,0.268948
BAS,International Transport,Myanmar,2028,0.987751,0.274375
BAS,International Transport,Myanmar,2029,1.007635,0.279899
BAS,International Transport,Myanmar,2030,1.013569,0.281547
BAS,International Transport,Myanmar,2031,1.042923,0.289701
BAS,International Transport,Myanmar,2032,1.073124,0.29809
BAS,International Transport,Myanmar,2033,1.104203,0.306723
BAS,International Transport,Myanmar,2034,1.136179,0.315605
BAS,International Transport,Myanmar,2035,1.169084,0.324746
BAS,International Transport,Myanmar,2036,1.20327,0.334242
BAS,International Transport,Myanmar,2037,1.23846,0.344017
BAS,International Transport,Myanmar,2038,1.274676,0.354077
BAS,International Transport,Myanmar,2039,1.311952,0.364431
BAS,International Transport,Myanmar,2040,1.350317,0.375088
BAS,International Transport,Myanmar,2041,1.390313,0.386198
BAS,International Transport,Myanmar,2042,1.431498,0.397638
BAS,International Transport,Myanmar,2043,1.473901,0.409417
BAS,International Transport,Myanmar,2044,1.517559,0.421544
BAS,International Transport,Myanmar,2045,1.562512,0.434031
BAS,International Transport,Myanmar,2046,1.610719,0.447422
BAS,International Transport,Myanmar,2047,1.660411,0.461225
BAS,International Transport,Myanmar,2048,1.711638,0.475455
BAS,International Transport,Myanmar,2049,1.764447,0.490124
BAS,International Transport,Myanmar,2050,1.818885,0.505246
BAS,International Transport,Myanmar,2051,1.875003,0.520834
BAS,International Transport,Myanmar,2052,1.932852,0.536903
BAS,International Transport,Myanmar,2053,1.992486,0.553468
BAS,International Transport,Myanmar,2054,2.053959,0.570544
BAS,International Transport,Myanmar,2055,2.117329,0.588147
BAS,International Transport,Myanmar,2056,2.182655,0.606293
BAS,International Transport,Myanmar,2057,2.249996,0.624999
BAS,International Transport,Myanmar,2058,2.319414,0.644282
BAS,International Transport,Myanmar,2059,2.390974,0.664159
BAS,International Transport,Myanmar,2060,2.464742,0.684651
BAS,International Transport,Philippines,2005,36.875327,10.243146
BAS,International Transport,Philippines,2006,39.102565,10.861824
BAS,International Transport,Philippines,2007,50.662144,14.072818
BAS,International Transport,Philippines,2008,49.406198,13.723944
BAS,International Transport,Philippines,2009,49.139966,13.649991
BAS,International Transport,Philippines,2010,49.063332,13.628703
BAS,International Transport,Philippines,2011,53.71323,14.920342
BAS,International Transport,Philippines,2012,52.876807,14.688002
BAS,International Transport,Philippines,2013,52.763008,14.656391
BAS,International Transport,Philippines,2014,47.288709,13.135752
BAS,International Transport,Philippines,2015,52.028898,14.452472
BAS,International Transport,Philippines,2016,56.329787,15.647163
BAS,International Transport,Philippines,2017,70.181002,19.494723
BAS,International Transport,Philippines,2018,71.490571,19.858492
BAS,International Transport,Philippines,2019,70.008285,19.446746
BAS,International Transport,Philippines,2020,27.960271,7.766742
BAS,International Transport,Philippines,2021,25.362669,7.045186
BAS,International Transport,Philippines,2022,54.998011,15.277225
BAS,International Transport,Philippines,2023,54.998011,15.277225
BAS,International Transport,Philippines,2024,54.998011,15.277225
BAS,International Transport,Philippines,2025,58.407733,16.22437
BAS,International Transport,Philippines,2026,62.021526,17.228202
BAS,International Transport,Philippines,2027,65.938679,18.3163
BAS,International Transport,Philippines,2028,70.108863,19.474684
BAS,International Transport,Philippines,2029,74.594304,20.72064
BAS,International Transport,Philippines,2030,78.278103,21.743917
BAS,International Transport,Philippines,2031,82.115184,22.809773
BAS,International Transport,Philippines,2032,86.71959,24.088775
BAS,International Transport,Philippines,2033,90.556671,25.154631
BAS,International Transport,Philippines,2034,95.161535,26.43376
BAS,International Transport,Philippines,2035,98.998616,27.499616
BAS,International Transport,Philippines,2036,103.603022,28.778617
BAS,International Transport,Philippines,2037,108.207885,30.057746
BAS,International Transport,Philippines,2038,112.81229,31.336747
BAS,International Transport,Philippines,2039,118.18448,32.829022
BAS,International Transport,Philippines,2040,122.788885,34.108024
BAS,International Transport,Philippines,2041,128.161074,35.600298
BAS,International Transport,Philippines,2042,133.532803,37.092445
BAS,International Transport,Philippines,2043,138.904992,38.58472
BAS,International Transport,Philippines,2044,144.276722,40.076867
BAS,International Transport,Philippines,2045,149.648911,41.569142
BAS,International Transport,Philippines,2046,155.021099,43.061416
BAS,International Transport,Philippines,2047,161.160154,44.766709
BAS,International Transport,Philippines,2048,167.299667,46.47213
BAS,International Transport,Philippines,2049,172.671855,47.964404
BAS,International Transport,Philippines,2050,178.811368,49.669824
BAS,International Transport,Philippines,2051,185.169177,51.435882
BAS,International Transport,Philippines,2052,191.753044,53.264734
BAS,International Transport,Philippines,2053,198.571007,55.158613
BAS,International Transport,Philippines,2054,205.631389,57.11983
BAS,International Transport,Philippines,2055,212.94281,59.150781
BAS,International Transport,Philippines,2056,220.514196,61.253943
BAS,International Transport,Philippines,2057,228.354789,63.431886
BAS,International Transport,Philippines,2058,236.47416,65.687267
BAS,International Transport,Philippines,2059,244.882226,68.022841
BAS,International Transport,Philippines,2060,253.589247,70.441458
BAS,International Transport,Singapore,2005,1219.112424,338.64234
BAS,International Transport,Singapore,2006,1350.284868,375.07913
BAS,International Transport,Singapore,2007,1486.062792,412.79522
BAS,International Transport,Singapore,2008,1627.157952,451.98832
BAS,International Transport,Singapore,2009,1680.497784,466.80494
BAS,International Transport,Singapore,2010,1887.241968,524.23388
BAS,International Transport,Singapore,2011,1998.317772,555.08827
BAS,International Transport,Singapore,2012,2007.444996,557.62361
BAS,International Transport,Singapore,2013,2020.047264,561.12424
BAS,International Transport,Singapore,2014,2011.171248,558.65868
BAS,International Transport,Singapore,2015,2129.490216,591.52506
BAS,International Transport,Singapore,2016,2287.66752,635.4632
BAS,International Transport,Singapore,2017,2389.19742,663.66595
BAS,International Transport,Singapore,2018,2373.999336,659.44426
BAS,International Transport,Singapore,2019,2120.028048,588.89668
BAS,International Transport,Singapore,2020,1866.05676,518.3491
BAS,International Transport,Singapore,2021,1880.333748,522.31493
BAS,International Transport,Singapore,2022,1961.1881,544.774472
BAS,International Transport,Singapore,2023,1961.1881,544.774472
BAS,International Transport,Singapore,2024,1961.1881,544.774472
BAS,International Transport,Singapore,2025,1963.597332,545.443703
BAS,International Transport,Singapore,2026,1965.996026,546.110007
BAS,International Transport,Singapore,2027,1968.420197,546.783388
BAS,International Transport,Singapore,2028,1970.900534,547.472371
BAS,International Transport,Singapore,2029,1973.461009,548.183614
BAS,International Transport,Singapore,2030,1976.577933,549.049426
BAS,International Transport,Singapore,2031,1979.694972,549.91527
BAS,International Transport,Singapore,2032,1982.811896,550.781082
BAS,International Transport,Singapore,2033,1985.720948,551.589152
BAS,International Transport,Singapore,2034,1988.838451,552.455125
BAS,International Transport,Singapore,2035,1992.163247,553.37868
BAS,International Transport,Singapore,2036,1995.486885,554.301912
BAS,International Transport,Singapore,2037,1998.811681,555.225467
BAS,International Transport,Singapore,2038,2002.136477,556.149021
BAS,International Transport,Singapore,2039,2005.669724,557.130479
BAS,International Transport,Singapore,2040,2008.99452,558.054033
BAS,International Transport,Singapore,2041,2012.526609,559.035169
BAS,International Transport,Singapore,2042,2015.851405,559.958724
BAS,International Transport,Singapore,2043,2019.383494,560.939859
BAS,International Transport,Singapore,2044,2022.916741,561.921317
BAS,International Transport,Singapore,2045,2026.241537,562.844871
BAS,International Transport,Singapore,2046,2029.982078,563.883911
BAS,International Transport,Singapore,2047,2033.514167,564.865046
BAS,International Transport,Singapore,2048,2037.254707,565.904085
BAS,International Transport,Singapore,2049,2040.995247,566.943124
BAS,International Transport,Singapore,2050,2044.734629,567.981841
BAS,International Transport,Singapore,2051,2048.555086,569.043079
BAS,International Transport,Singapore,2052,2052.458374,570.127326
BAS,International Transport,Singapore,2053,2056.44629,571.235081
BAS,International Transport,Singapore,2054,2060.52067,572.366853
BAS,International Transport,Singapore,2055,2064.683386,573.523163
BAS,International Transport,Singapore,2056,2068.936355,574.704543
BAS,International Transport,Singapore,2057,2073.281533,575.911537
BAS,International Transport,Singapore,2058,2077.72092,577.1447
BAS,International Transport,Singapore,2059,2082.256559,578.4046
BAS,International Transport,Singapore,2060,2086.890535,579.691815
BAS,International Transport,Thailand,2005,135.875476,37.743188
BAS,International Transport,Thailand,2006,144.363376,40.100938
BAS,International Transport,Thailand,2007,158.175211,43.937559
BAS,International Transport,Thailand,2008,148.297712,41.193809
BAS,International Transport,Thailand,2009,139.638991,38.788609
BAS,International Transport,Thailand,2010,150.491595,41.803221
BAS,International Transport,Thailand,2011,170.330747,47.314096
BAS,International Transport,Thailand,2012,163.282688,45.356302
BAS,International Transport,Thailand,2013,179.7724,49.936778
BAS,International Transport,Thailand,2014,176.835778,49.121049
BAS,International Transport,Thailand,2015,194.398567,53.999602
BAS,International Transport,Thailand,2016,187.090926,51.969702
BAS,International Transport,Thailand,2017,194.029291,53.897025
BAS,International Transport,Thailand,2018,206.995392,57.49872
BAS,International Transport,Thailand,2019,214.824708,59.67353
BAS,International Transport,Thailand,2020,73.980756,20.55021
BAS,International Transport,Thailand,2021,47.837121,13.288089
BAS,International Transport,Thailand,2022,89.937488,24.982636
BAS,International Transport,Thailand,2023,89.937488,24.982636
BAS,International Transport,Thailand,2024,89.937488,24.982636
BAS,International Transport,Thailand,2025,92.635855,25.732182
BAS,International Transport,Thailand,2026,95.41851,26.505142
BAS,International Transport,Thailand,2027,98.261783,27.29494
BAS,International Transport,Thailand,2028,101.17953,28.105425
BAS,International Transport,Thailand,2029,104.192533,28.94237
BAS,International Transport,Thailand,2030,108.124044,30.034457
BAS,International Transport,Thailand,2031,112.056132,31.126703
BAS,International Transport,Thailand,2032,116.970808,32.491891
BAS,International Transport,Thailand,2033,120.902319,33.583978
BAS,International Transport,Thailand,2034,125.816996,34.949166
BAS,International Transport,Thailand,2035,130.731672,36.314353
BAS,International Transport,Thailand,2036,135.646927,37.679702
BAS,International Transport,Thailand,2037,140.561603,39.04489
BAS,International Transport,Thailand,2038,145.47628,40.410078
BAS,International Transport,Thailand,2039,151.374123,42.048367
BAS,International Transport,Thailand,2040,156.2888,43.413556
BAS,International Transport,Thailand,2041,162.186066,45.051685
BAS,International Transport,Thailand,2042,168.083909,46.689975
BAS,International Transport,Thailand,2043,173.981752,48.328264
BAS,International Transport,Thailand,2044,179.879018,49.966394
BAS,International Transport,Thailand,2045,185.776861,51.604684
BAS,International Transport,Thailand,2046,191.674704,53.242973
BAS,International Transport,Thailand,2047,198.555136,55.154204
BAS,International Transport,Thailand,2048,205.436145,57.065596
BAS,International Transport,Thailand,2049,211.333411,58.703725
BAS,International Transport,Thailand,2050,218.21442,60.615117
BAS,International Transport,Thailand,2051,225.319475,62.588743
BAS,International Transport,Thailand,2052,232.65587,64.626631
BAS,International Transport,Thailand,2053,240.231138,66.730872
BAS,International Transport,Thailand,2054,248.053056,68.903627
BAS,International Transport,Thailand,2055,256.129656,71.147127
BAS,International Transport,Thailand,2056,264.46923,73.463675
BAS,International Transport,Thailand,2057,273.08034,75.85565
BAS,International Transport,Thailand,2058,281.971827,78.325508
BAS,International Transport,Thailand,2059,291.152822,80.875784
BAS,International Transport,Thailand,2060,300.632748,83.509097
BAS,International Transport,Vietnam,2005,17.961372,4.98927
BAS,International Transport,Vietnam,2006,25.665084,7.12919
BAS,International Transport,Vietnam,2007,23.781024,6.60584
BAS,International Transport,Vietnam,2008,25.372008,7.04778
BAS,International Transport,Vietnam,2009,30.312432,8.42012
BAS,International Transport,Vietnam,2010,33.368796,9.26911
BAS,International Transport,Vietnam,2011,30.438036,8.45501
BAS,International Transport,Vietnam,2012,33.033852,9.17607
BAS,International Transport,Vietnam,2013,36.6345,10.17625
BAS,International Transport,Vietnam,2014,36.090216,10.02506
BAS,International Transport,Vietnam,2015,50.66028,14.0723
BAS,International Transport,Vietnam,2016,56.647404,15.73539
BAS,International Transport,Vietnam,2017,60.7086,16.8635
BAS,International Transport,Vietnam,2018,59.456747,16.515763
BAS,International Transport,Vietnam,2019,64.861906,18.017196
BAS,International Transport,Vietnam,2020,21.620635,6.005732
BAS,International Transport,Vietnam,2021,21.620635,6.005732
BAS,International Transport,Vietnam,2022,21.620635,6.005732
BAS,International Transport,Vietnam,2023,21.620635,6.005732
BAS,International Transport,Vietnam,2024,21.620635,6.005732
BAS,International Transport,Vietnam,2025,22.961157,6.378099
BAS,International Transport,Vietnam,2026,24.453613,6.79267
BAS,International Transport,Vietnam,2027,26.043051,7.234181
BAS,International Transport,Vietnam,2028,27.735858,7.704405
BAS,International Transport,Vietnam,2029,29.538716,8.205199
