scenario_code,carrier,region,year,value_pj,value_twh
BAS,thermal,Malaysia,2006,1215.75567,337.709908
BAS,thermal,Malaysia,2007,1288.324804,357.868001
BAS,thermal,Malaysia,2008,1263.057979,350.849439
BAS,thermal,Malaysia,2009,1251.976934,347.771371
BAS,thermal,Malaysia,2010,1237.675044,343.798623
BAS,thermal,Malaysia,2011,1303.292202,362.025612
BAS,thermal,Malaysia,2012,1393.321491,387.033748
BAS,thermal,Malaysia,2013,1414.819546,393.005429
BAS,thermal,Malaysia,2014,1355.056073,376.404465
BAS,thermal,Malaysia,2015,1415.217038,393.115844
BAS,thermal,Malaysia,2016,1585.158117,440.321699
BAS,thermal,Malaysia,2017,1823.231082,506.453078
BAS,thermal,Malaysia,2018,1960.846462,544.679573
BAS,thermal,Malaysia,2019,1984.592263,551.275629
BAS,thermal,Malaysia,2020,1771.367805,492.046612
BAS,thermal,Malaysia,2021,1762.942011,489.706114
BAS,thermal,Malaysia,2022,1615.405055,448.723626
BAS,thermal,Malaysia,2023,1796.177076,498.938077
BAS,thermal,Malaysia,2024,1876.161864,521.156073
BAS,thermal,Malaysia,2025,2029.290775,563.691882
BAS,thermal,Malaysia,2026,2237.216016,621.448893
BAS,thermal,Malaysia,2027,2464.674456,684.631793
BAS,thermal,Malaysia,2028,2713.101073,753.639187
BAS,thermal,Malaysia,2029,2980.832999,828.009166
BAS,thermal,Malaysia,2030,3269.871276,908.297577
BAS,thermal,Malaysia,2031,3578.834445,994.120679
BAS,thermal,Malaysia,2032,3890.138169,1080.593936
BAS,thermal,Malaysia,2033,4206.830586,1168.564052
BAS,thermal,Malaysia,2034,4523.892491,1256.636803
BAS,thermal,Malaysia,2035,4850.675714,1347.409921
BAS,thermal,Malaysia,2036,5170.767939,1436.324427
BAS,thermal,Malaysia,2037,5466.654981,1518.515272
BAS,thermal,Malaysia,2038,5761.014533,1600.281815
BAS,thermal,Malaysia,2039,6038.718554,1677.421821
BAS,thermal,Malaysia,2040,6297.618364,1749.338434
BAS,thermal,Malaysia,2041,6548.524271,1819.03452
BAS,thermal,Malaysia,2042,6765.308429,1879.252341
BAS,thermal,Malaysia,2043,6960.8878,1933.579944
BAS,thermal,Malaysia,2044,7149.519352,1985.977598
BAS,thermal,Malaysia,2045,7307.708257,2029.91896
BAS,thermal,Malaysia,2046,7462.368576,2072.88016
BAS,thermal,Malaysia,2047,7602.836723,2111.89909
BAS,thermal,Malaysia,2048,7730.979105,2147.494196
BAS,thermal,Malaysia,2049,7848.547733,2180.152148
BAS,thermal,Malaysia,2050,7944.533127,2206.814758
BAS,thermal,Malaysia,2051,8034.614144,2231.837262
BAS,thermal,Malaysia,2052,8120.087702,2255.579917
BAS,thermal,Malaysia,2053,8202.103652,2278.362126
BAS,thermal,Malaysia,2054,8281.66134,2300.461483
BAS,thermal,Malaysia,2055,8359.629062,2322.119184
BAS,thermal,Malaysia,2056,8436.758293,2343.54397
BAS,thermal,Malaysia,2057,8513.691808,2364.914391
BAS,thermal,Malaysia,2058,8590.98134,2386.383706
BAS,thermal,Malaysia,2059,8669.097901,2408.08275
BAS,thermal,Malaysia,2060,8748.448328,2430.124536
BAS,thermal,Myanmar,2005,400.806733,111.335204
BAS,thermal,Myanmar,2006,448.891536,124.692093
BAS,thermal,Myanmar,2007,473.378252,131.493959
BAS,thermal,Myanmar,2008,487.931014,135.536393
BAS,thermal,Myanmar,2009,493.202302,137.000639
BAS,thermal,Myanmar,2010,541.63688,150.454689
BAS,thermal,Myanmar,2011,586.159812,162.82217
BAS,thermal,Myanmar,2012,602.350612,167.319614
BAS,thermal,Myanmar,2013,622.724056,172.978904
BAS,thermal,Myanmar,2014,691.59384,192.1094
BAS,thermal,Myanmar,2015,711.848979,197.735827
BAS,thermal,Myanmar,2016,708.900157,196.91671
BAS,thermal,Myanmar,2017,743.372661,206.492406
BAS,thermal,Myanmar,2018,741.488092,205.968914
BAS,thermal,Myanmar,2019,796.1813,221.161472
BAS,thermal,Myanmar,2020,668.975503,185.826529
BAS,thermal,Myanmar,2021,647.549908,179.874974
BAS,thermal,Myanmar,2022,541.443293,150.400915
BAS,thermal,Myanmar,2023,602.133832,167.259398
BAS,thermal,Myanmar,2024,652.606697,181.279638
BAS,thermal,Myanmar,2025,678.014939,188.337483
BAS,thermal,Myanmar,2026,721.33626,200.371183
BAS,thermal,Myanmar,2027,770.6374,214.065944
BAS,thermal,Myanmar,2028,825.853588,229.403774
BAS,thermal,Myanmar,2029,887.17603,246.437786
BAS,thermal,Myanmar,2030,951.329848,264.258291
BAS,thermal,Myanmar,2031,1026.357966,285.099435
BAS,thermal,Myanmar,2032,1106.39923,307.333119
BAS,thermal,Myanmar,2033,1190.834857,330.78746
BAS,thermal,Myanmar,2034,1277.945901,354.984972
BAS,thermal,Myanmar,2035,1367.057843,379.73829
BAS,thermal,Myanmar,2036,1456.970798,404.714111
BAS,thermal,Myanmar,2037,1546.406504,429.557362
BAS,thermal,Myanmar,2038,1634.317878,453.977188
BAS,thermal,Myanmar,2039,1719.605725,477.668257
BAS,thermal,Myanmar,2040,1801.572389,500.436775
BAS,thermal,Myanmar,2041,1878.842094,521.900582
BAS,thermal,Myanmar,2042,1951.103131,541.973092
BAS,thermal,Myanmar,2043,2018.144745,560.595762
BAS,thermal,Myanmar,2044,2079.666589,577.685164
BAS,thermal,Myanmar,2045,2136.159266,593.377574
BAS,thermal,Myanmar,2046,2188.207859,607.835516
BAS,thermal,Myanmar,2047,2235.952271,621.097853
BAS,thermal,Myanmar,2048,2279.866554,633.296265
BAS,thermal,Myanmar,2049,2320.159482,644.488745
BAS,thermal,Myanmar,2050,2357.424635,654.840176
BAS,thermal,Myanmar,2051,2392.03119,664.453108
BAS,thermal,Myanmar,2052,2424.332846,673.425791
BAS,thermal,Myanmar,2053,2454.66505,681.851403
BAS,thermal,Myanmar,2054,2483.340538,689.816816
BAS,thermal,Myanmar,2055,2510.646703,697.401862
BAS,thermal,Myanmar,2056,2536.84451,704.679031
BAS,thermal,Myanmar,2057,2562.164221,711.712284
BAS,thermal,Myanmar,2058,2586.809593,718.55822
BAS,thermal,Myanmar,2059,2610.968482,725.269023
BAS,thermal,Myanmar,2060,2634.808421,731.891228
BAS,thermal,Philippines,2005,542.720564,150.755712
BAS,thermal,Philippines,2006,568.989808,158.052724
BAS,thermal,Philippines,2007,600.42973,166.786036
BAS,thermal,Philippines,2008,620.672791,172.409109
BAS,thermal,Philippines,2009,631.023614,175.284337
BAS,thermal,Philippines,2010,671.404463,186.50124
BAS,thermal,Philippines,2011,690.897874,191.916076
BAS,thermal,Philippines,2012,712.61947,197.949853
BAS,thermal,Philippines,2013,778.096834,216.138009
BAS,thermal,Philippines,2014,829.110733,230.308537
BAS,thermal,Philippines,2015,909.006661,252.50185
BAS,thermal,Philippines,2016,995.84757,276.624325
BAS,thermal,Philippines,2017,1091.257427,303.127063
BAS,thermal,Philippines,2018,1099.910236,305.530621
BAS,thermal,Philippines,2019,1123.304992,312.029164
BAS,thermal,Philippines,2020,1037.243979,288.123328
BAS,thermal,Philippines,2021,1069.984602,297.217945
BAS,thermal,Philippines,2022,1103.084695,306.412415
BAS,thermal,Philippines,2023,1136.638055,315.732793
BAS,thermal,Philippines,2024,1196.478149,332.355041
BAS,thermal,Philippines,2025,1203.989802,334.441612
BAS,thermal,Philippines,2026,1292.237269,358.954797
BAS,thermal,Philippines,2027,1391.339522,386.483201
BAS,thermal,Philippines,2028,1500.561025,416.822507
BAS,thermal,Philippines,2029,1620.152175,450.042271
BAS,thermal,Philippines,2030,1742.011142,483.891984
BAS,thermal,Philippines,2031,1871.515074,519.865298
BAS,thermal,Philippines,2032,2011.576842,558.771345
BAS,thermal,Philippines,2033,2150.781708,597.439363
BAS,thermal,Philippines,2034,2297.815706,638.282141
BAS,thermal,Philippines,2035,2440.385205,677.884779
BAS,thermal,Philippines,2036,2587.966553,718.879598
BAS,thermal,Philippines,2037,2733.816842,759.393567
BAS,thermal,Philippines,2038,2875.957824,798.877173
BAS,thermal,Philippines,2039,3018.275666,838.409907
BAS,thermal,Philippines,2040,3149.31554,874.809872
BAS,thermal,Philippines,2041,3278.176017,910.604449
BAS,thermal,Philippines,2042,3398.93012,944.147256
BAS,thermal,Philippines,2043,3511.464425,975.406785
BAS,thermal,Philippines,2044,3615.855895,1004.404415
BAS,thermal,Philippines,2045,3712.777282,1031.327023
BAS,thermal,Philippines,2046,3802.382788,1056.217441
BAS,thermal,Philippines,2047,3890.621972,1080.728326
BAS,thermal,Philippines,2048,3973.008363,1103.613434
BAS,thermal,Philippines,2049,4044.670134,1123.519482
BAS,thermal,Philippines,2050,4116.919409,1143.588725
BAS,thermal,Philippines,2051,4186.545577,1162.929327
BAS,thermal,Philippines,2052,4254.132235,1181.703399
BAS,thermal,Philippines,2053,4320.218622,1200.060728
BAS,thermal,Philippines,2054,4385.289834,1218.136065
BAS,thermal,Philippines,2055,4449.797025,1236.054729
BAS,thermal,Philippines,2056,4514.151937,1253.931094
BAS,thermal,Philippines,2057,4578.706445,1271.862901
BAS,thermal,Philippines,2058,4643.78034,1289.938983
BAS,thermal,Philippines,2059,4710.88247,1308.578464
BAS,thermal,Philippines,2060,4787.321248,1329.811458
BAS,thermal,Singapore,2005,1577.376104,438.160029
BAS,thermal,Singapore,2006,1724.145801,478.929389
BAS,thermal,Singapore,2007,1900.999862,528.055517
BAS,thermal,Singapore,2008,1935.149345,537.541485
BAS,thermal,Singapore,2009,2003.518963,556.533045
BAS,thermal,Singapore,2010,2292.153573,636.709326
BAS,thermal,Singapore,2011,2434.365532,676.212648
BAS,thermal,Singapore,2012,2430.560182,675.155606
BAS,thermal,Singapore,2013,2491.543419,692.095394
BAS,thermal,Singapore,2014,2512.047245,697.790901
BAS,thermal,Singapore,2015,2659.417617,738.727116
BAS,thermal,Singapore,2016,2995.62138,832.11705
BAS,thermal,Singapore,2017,3168.649053,880.180292
BAS,thermal,Singapore,2018,2937.055931,815.84887
BAS,thermal,Singapore,2019,2685.783602,746.051001
BAS,thermal,Singapore,2020,2424.323667,673.423241
BAS,thermal,Singapore,2021,2422.776027,672.993341
BAS,thermal,Singapore,2022,2534.836911,704.121364
BAS,thermal,Singapore,2023,2529.510167,702.641713
BAS,thermal,Singapore,2024,2539.30468,705.362411
BAS,thermal,Singapore,2025,2607.45025,724.291736
BAS,thermal,Singapore,2026,2631.560928,730.989147
BAS,thermal,Singapore,2027,2657.45082,738.180783
BAS,thermal,Singapore,2028,2685.262958,745.906377
BAS,thermal,Singapore,2029,2715.28017,754.244492
BAS,thermal,Singapore,2030,2750.345379,763.984827
BAS,thermal,Singapore,2031,2786.630169,774.063936
BAS,thermal,Singapore,2032,2823.619556,784.338766
BAS,thermal,Singapore,2033,2859.821502,794.394862
BAS,thermal,Singapore,2034,2897.982068,804.995019
BAS,thermal,Singapore,2035,2937.715589,816.032108
BAS,thermal,Singapore,2036,2977.355275,827.043132
BAS,thermal,Singapore,2037,3016.69934,837.972039
BAS,thermal,Singapore,2038,3055.632142,848.786706
BAS,thermal,Singapore,2039,3095.340983,859.81694
BAS,thermal,Singapore,2040,3132.992158,870.275599
BAS,thermal,Singapore,2041,3171.165734,880.879371
BAS,thermal,Singapore,2042,3206.883822,890.801062
BAS,thermal,Singapore,2043,3242.951068,900.819741
BAS,thermal,Singapore,2044,3277.91604,910.532233
BAS,thermal,Singapore,2045,3310.417059,919.560294
BAS,thermal,Singapore,2046,3344.66881,929.074669
BAS,thermal,Singapore,2047,3376.49078,937.914106
BAS,thermal,Singapore,2048,3408.803393,946.889831
BAS,thermal,Singapore,2049,3440.27775,955.632708
BAS,thermal,Singapore,2050,3470.989729,964.163814
BAS,thermal,Singapore,2051,3501.636666,972.676852
BAS,thermal,Singapore,2052,3532.224159,981.173378
BAS,thermal,Singapore,2053,3562.868838,989.685788
BAS,thermal,Singapore,2054,3593.657836,998.238288
BAS,thermal,Singapore,2055,3624.66579,1006.851608
BAS,thermal,Singapore,2056,3655.959203,1015.544223
BAS,thermal,Singapore,2057,3687.601069,1024.33363
BAS,thermal,Singapore,2058,3719.651477,1033.236521
BAS,thermal,Singapore,2059,3752.162709,1042.267419
BAS,thermal,Singapore,2060,3785.182377,1051.439549
BAS,thermal,Thailand,2005,1532.316735,425.643537
BAS,thermal,Thailand,2006,1596.719424,443.533173
BAS,thermal,Thailand,2007,1756.047279,487.790911
BAS,thermal,Thailand,2008,1850.122928,513.923036
BAS,thermal,Thailand,2009,2209.714776,613.80966
BAS,thermal,Thailand,2010,2357.318857,654.810794
BAS,thermal,Thailand,2011,2480.840182,689.122273
BAS,thermal,Thailand,2012,2567.243108,713.123086
BAS,thermal,Thailand,2013,2864.494115,795.69281
BAS,thermal,Thailand,2014,2501.331533,694.814315
BAS,thermal,Thailand,2015,2520.507133,700.14087
BAS,thermal,Thailand,2016,2604.902983,723.584162
BAS,thermal,Thailand,2017,2590.345236,719.540343
BAS,thermal,Thailand,2018,2916.876634,810.243509
BAS,thermal,Thailand,2019,2945.307104,818.140862
BAS,thermal,Thailand,2020,2487.828143,691.063373
BAS,thermal,Thailand,2021,2405.974054,668.326126
BAS,thermal,Thailand,2022,2728.430209,757.89728
BAS,thermal,Thailand,2023,2678.309086,743.974746
BAS,thermal,Thailand,2024,2748.57778,763.493828
BAS,thermal,Thailand,2025,2902.308748,806.196874
BAS,thermal,Thailand,2026,3068.412011,852.33667
BAS,thermal,Thailand,2027,3252.749186,903.541441
BAS,thermal,Thailand,2028,3455.627246,959.896457
BAS,thermal,Thailand,2029,3676.729119,1021.313644
BAS,thermal,Thailand,2030,3930.08059,1091.689053
BAS,thermal,Thailand,2031,4195.508211,1165.418947
BAS,thermal,Thailand,2032,4489.189526,1246.997091
BAS,thermal,Thailand,2033,4772.204017,1325.612227
BAS,thermal,Thailand,2034,5077.121817,1410.311616
BAS,thermal,Thailand,2035,5382.726626,1495.201841
BAS,thermal,Thailand,2036,5691.44154,1580.955983
BAS,thermal,Thailand,2037,5999.79607,1666.610019
BAS,thermal,Thailand,2038,6299.218958,1749.783044
BAS,thermal,Thailand,2039,6605.21847,1834.782908
BAS,thermal,Thailand,2040,6879.141596,1910.872666
BAS,thermal,Thailand,2041,7155.560063,1987.655573
BAS,thermal,Thailand,2042,7415.123255,2059.75646
BAS,thermal,Thailand,2043,7658.110992,2127.253053
BAS,thermal,Thailand,2044,7885.022332,2190.283981
BAS,thermal,Thailand,2045,8096.929867,2249.147185
BAS,thermal,Thailand,2046,8294.685219,2304.079227
BAS,thermal,Thailand,2047,8498.155839,2360.598844
BAS,thermal,Thailand,2048,8690.522125,2414.033924
BAS,thermal,Thailand,2049,8854.392126,2459.553368
BAS,thermal,Thailand,2050,9028.125159,2507.812544
BAS,thermal,Thailand,2051,9198.694092,2555.192803
BAS,thermal,Thailand,2052,9367.344381,2602.040106
BAS,thermal,Thailand,2053,9535.232309,2648.675641
BAS,thermal,Thailand,2054,9703.413914,2695.392754
BAS,thermal,Thailand,2055,9872.84618,2742.457272
BAS,thermal,Thailand,2056,10044.397135,2790.110315
BAS,thermal,Thailand,2057,10218.846754,2838.568543
BAS,thermal,Thailand,2058,10396.899862,2888.027739
BAS,thermal,Thailand,2059,10579.191128,2938.664202
BAS,thermal,Thailand,2060,10766.295887,2990.637746
BAS,thermal,Vietnam,2005,1063.364577,295.379049
BAS,thermal,Vietnam,2006,1164.696799,323.526889
BAS,thermal,Vietnam,2007,1306.099791,362.805497
BAS,thermal,Vietnam,2008,1374.291497,381.747638
BAS,thermal,Vietnam,2009,1489.528961,413.758045
BAS,thermal,Vietnam,2010,1686.811545,468.558762
BAS,thermal,Vietnam,2011,1693.841609,470.511558
BAS,thermal,Vietnam,2012,1727.47517,479.854214
BAS,thermal,Vietnam,2013,1870.817308,519.671474
BAS,thermal,Vietnam,2014,1966.880356,546.355654
BAS,thermal,Vietnam,2015,2414.27398,670.631661
BAS,thermal,Vietnam,2016,2571.294252,714.248403
BAS,thermal,Vietnam,2017,2761.425944,767.062762
BAS,thermal,Vietnam,2018,2710.785092,752.995859
BAS,thermal,Vietnam,2019,2919.074257,810.85396
BAS,thermal,Vietnam,2020,2962.877335,823.021482
BAS,thermal,Vietnam,2021,3076.016904,854.44914
BAS,thermal,Vietnam,2022,3247.049781,901.958272
BAS,thermal,Vietnam,2023,2894.047358,803.902044
BAS,thermal,Vietnam,2024,3061.964252,850.545626
BAS,thermal,Vietnam,2025,3120.351226,866.764229
BAS,thermal,Vietnam,2026,3322.880318,923.022311
BAS,thermal,Vietnam,2027,3528.046373,980.012881
BAS,thermal,Vietnam,2028,3743.425511,1039.84042
BAS,thermal,Vietnam,2029,3967.911557,1102.197655
BAS,thermal,Vietnam,2030,4163.293237,1156.470344
BAS,thermal,Vietnam,2031,4362.490755,1211.802987
BAS,thermal,Vietnam,2032,4563.322381,1267.58955
BAS,thermal,Vietnam,2033,4764.895044,1323.581957
BAS,thermal,Vietnam,2034,4973.745643,1381.596012
BAS,thermal,Vietnam,2035,5192.05256,1442.236822
BAS,thermal,Vietnam,2036,5408.603873,1502.389965
BAS,thermal,Vietnam,2037,5622.954427,1561.931785
BAS,thermal,Vietnam,2038,5840.527445,1622.368735
BAS,thermal,Vietnam,2039,6044.467563,1679.018768
BAS,thermal,Vietnam,2040,6271.448396,1742.068999
BAS,thermal,Vietnam,2041,6485.942794,1801.650776
BAS,thermal,Vietnam,2042,6691.077899,1858.63275
BAS,thermal,Vietnam,2043,6879.039876,1910.84441
BAS,thermal,Vietnam,2044,7054.72456,1959.645711
BAS,thermal,Vietnam,2045,7221.259158,2005.905322
BAS,thermal,Vietnam,2046,7379.34302,2049.817506
BAS,thermal,Vietnam,2047,7526.296977,2090.638049
BAS,thermal,Vietnam,2048,7695.536771,2137.649103
BAS,thermal,Vietnam,2049,7832.216186,2175.615607
BAS,thermal,Vietnam,2050,7992.571242,2220.158678
BAS,thermal,Vietnam,2051,8156.020182,2265.561162
BAS,thermal,Vietnam,2052,8323.543298,2312.095361
BAS,thermal,Vietnam,2053,8495.332647,2359.814624
BAS,thermal,Vietnam,2054,8671.819115,2408.838643
BAS,thermal,Vietnam,2055,8853.768545,2459.380151
BAS,thermal,Vietnam,2056,9041.635275,2511.565354
BAS,thermal,Vietnam,2057,9273.072535,2575.853482
BAS,thermal,Vietnam,2058,9522.064909,2645.01803
BAS,thermal,Vietnam,2059,9778.303911,2716.195531
BAS,thermal,Vietnam,2060,10041.992801,2789.442445
RAS,electricity,Brunei,2005,9.493347,2.637041
RAS,electricity,Brunei,2006,9.07486,2.520794
RAS,electricity,Brunei,2007,9.702206,2.695057
RAS,electricity,Brunei,2008,10.078632,2.79962
RAS,electricity,Brunei,2009,10.455444,2.90429
RAS,electricity,Brunei,2010,10.790196,2.997277
RAS,electricity,Brunei,2011,10.957475,3.043743
RAS,electricity,Brunei,2012,10.957283,3.04369
RAS,electricity,Brunei,2013,11.04073,3.066869
RAS,electricity,Brunei,2014,12.042962,3.345267
RAS,electricity,Brunei,2015,12.252109,3.403364
RAS,electricity,Brunei,2016,11.712577,3.253494
RAS,electricity,Brunei,2017,12.727013,3.535281
RAS,electricity,Brunei,2018,13.250629,3.68073
RAS,electricity,Brunei,2019,15.479181,4.299773
RAS,electricity,Brunei,2020,18.571317,5.158699
RAS,electricity,Brunei,2021,18.692858,5.192461
RAS,electricity,Brunei,2022,17.647035,4.901954
RAS,electricity,Brunei,2023,17.321182,4.811439
RAS,electricity,Brunei,2024,15.957259,4.432572
RAS,electricity,Brunei,2025,13.427478,3.729855
RAS,electricity,Brunei,2026,12.647523,3.513201
RAS,electricity,Brunei,2027,11.86398,3.29555
RAS,electricity,Brunei,2028,11.112972,3.086937
RAS,electricity,Brunei,2029,10.399678,2.888799
RAS,electricity,Brunei,2030,10.20819,2.835608
RAS,electricity,Brunei,2031,10.381016,2.883616
RAS,electricity,Brunei,2032,10.536646,2.926846
RAS,electricity,Brunei,2033,10.847776,3.013271
RAS,electricity,Brunei,2034,11.244281,3.123411
RAS,electricity,Brunei,2035,11.663397,3.239832
RAS,electricity,Brunei,2036,12.310784,3.419662
RAS,electricity,Brunei,2037,12.964072,3.601131
RAS,electricity,Brunei,2038,13.7806,3.827944
RAS,electricity,Brunei,2039,14.63171,4.064364
RAS,electricity,Brunei,2040,15.482986,4.300829
RAS,electricity,Brunei,2041,16.300871,4.52802
RAS,electricity,Brunei,2042,17.103185,4.750885
RAS,electricity,Brunei,2043,17.778351,4.938431
RAS,electricity,Brunei,2044,18.362882,5.100801
RAS,electricity,Brunei,2045,18.855672,5.237687
RAS,electricity,Brunei,2046,19.293944,5.359429
RAS,electricity,Brunei,2047,19.60108,5.444744
RAS,electricity,Brunei,2048,19.864127,5.517813
RAS,electricity,Brunei,2049,20.016267,5.560074
RAS,electricity,Brunei,2050,20.103692,5.584359
RAS,electricity,Brunei,2051,20.234521,5.6207
RAS,electricity,Brunei,2052,20.308965,5.641379
RAS,electricity,Brunei,2053,20.335728,5.648813
RAS,electricity,Brunei,2054,20.326359,5.646211
RAS,electricity,Brunei,2055,20.285633,5.634898
RAS,electricity,Brunei,2056,20.29058,5.636272
RAS,electricity,Brunei,2057,20.304142,5.640039
RAS,electricity,Brunei,2058,20.3035,5.639861
RAS,electricity,Brunei,2059,20.291544,5.63654
RAS,electricity,Brunei,2060,20.270884,5.630801
RAS,electricity,Cambodia,2005,3.097755,0.860488
RAS,electricity,Cambodia,2006,3.852191,1.070053
RAS,electricity,Cambodia,2007,4.856135,1.348926
RAS,electricity,Cambodia,2008,6.029394,1.674832
RAS,electricity,Cambodia,2009,6.657581,1.849328
RAS,electricity,Cambodia,2010,8.121538,2.255983
RAS,electricity,Cambodia,2011,9.253699,2.570472
RAS,electricity,Cambodia,2012,11.722609,3.25628
RAS,electricity,Cambodia,2013,12.769087,3.546969
RAS,electricity,Cambodia,2014,14.445289,4.01258
RAS,electricity,Cambodia,2015,18.337426,5.093729
RAS,electricity,Cambodia,2016,21.184655,5.884626
RAS,electricity,Cambodia,2017,24.408462,6.780128
RAS,electricity,Cambodia,2018,31.151234,8.653121
RAS,electricity,Cambodia,2019,37.374251,10.381736
RAS,electricity,Cambodia,2020,40.675544,11.298762
RAS,electricity,Cambodia,2021,42.541882,11.817189
RAS,electricity,Cambodia,2022,47.148441,13.096789
RAS,electricity,Cambodia,2023,54.072922,15.020256
RAS,electricity,Cambodia,2024,56.305573,15.640437
RAS,electricity,Cambodia,2025,61.674145,17.131707
RAS,electricity,Cambodia,2026,59.516635,16.532399
RAS,electricity,Cambodia,2027,57.576237,15.993399
RAS,electricity,Cambodia,2028,55.999082,15.555301
RAS,electricity,Cambodia,2029,54.597437,15.165955
RAS,electricity,Cambodia,2030,54.766699,15.212972
RAS,electricity,Cambodia,2031,55.888928,15.524702
RAS,electricity,Cambodia,2032,57.55144,15.986511
RAS,electricity,Cambodia,2033,59.835995,16.62111
RAS,electricity,Cambodia,2034,62.815045,17.448624
RAS,electricity,Cambodia,2035,66.536808,18.482447
RAS,electricity,Cambodia,2036,71.545907,19.873863
RAS,electricity,Cambodia,2037,77.3016,21.472667
RAS,electricity,Cambodia,2038,84.334214,23.426171
RAS,electricity,Cambodia,2039,91.829127,25.508091
RAS,electricity,Cambodia,2040,99.615397,27.670944
RAS,electricity,Cambodia,2041,107.388847,29.830235
RAS,electricity,Cambodia,2042,114.980624,31.939062
RAS,electricity,Cambodia,2043,122.222528,33.950702
