branch_path,variable,units,scale,per
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Maximum Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Maximum Capacity Addition,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Maximum Production,Gigajoule,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Maximum_Share_of_Production,%,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Merit Order,Merit Order,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Minimum Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Minimum Capacity Addition,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Minimum Charge,Share,%,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Minimum Production,Gigajoule,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Minimum Share of Production,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Minimum Utilization,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Node,ID,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Optimized New Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Process Efficiency,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Process Share,Share,%,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Real Investment Cost,USD,Million,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Renewable Qualified,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Salvage Value,U.S. Dollar,Thousand,Megawatt
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Seasonal Storage Carryover,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Starting Charge,Share,%,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Stranded Cost,U.S. Dollar,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Variable OM Cost,U.S. Dollar,,Megawatt-Hour
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE\Feedstock Fuels\Solar,Feedstock Fuel Share,U.S. Dollar,,Gigajoule
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE\Feedstock Fuels\Solar,Fuel Cost,U.S. Dollar,,Gigajoule
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE\Feedstock Fuels\Solar,Fuel Source,U.S. Dollar,,Gigajoule
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE\Transmission Nodes\Malaysia,Nodal Distribution,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE\Transmission Nodes\Malaysia Peninsular,Nodal Distribution,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE\Transmission Nodes\Malaysia Sabah,Nodal Distribution,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE\Transmission Nodes\Malaysia Sarawak,Nodal Distribution,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Annual Storage Carryover,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Capacity Additions,MW,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Capacity Credit,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Capacity Retirement,MW,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Capital Cost,U.S. Dollar,Thousand,Megawatt
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Dispatch Rule,None,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Dispatchable,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Endogenous Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Existing Capacity,MW,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Exogenous Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,First Simulation Year,Years,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Fixed OM Cost,U.S. Dollar,Thousand,Megawatt
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Full Load Hours,Hours,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Historical Capacity Factor,percentage,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Historical Production,Gigawatt-Hour,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Hourly Storage Carryover,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Interest Rate,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Lifetime,Years,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Maximum Availability,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Maximum Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Maximum Capacity Addition,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Maximum Production,Gigajoule,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Maximum_Share_of_Production,%,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Merit Order,Merit Order,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Minimum Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Minimum Capacity Addition,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Minimum Charge,Share,%,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Minimum Production,Gigajoule,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Minimum Share of Production,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Minimum Utilization,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Node,ID,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Optimized New Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Process Efficiency,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Process Share,Share,%,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Real Investment Cost,USD,Million,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Renewable Qualified,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Salvage Value,U.S. Dollar,Thousand,Megawatt
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Seasonal Storage Carryover,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Starting Charge,Share,%,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Stranded Cost,U.S. Dollar,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Variable OM Cost,U.S. Dollar,,Megawatt-Hour
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB\Feedstock Fuels\Solar,Feedstock Fuel Share,U.S. Dollar,,Gigajoule
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB\Feedstock Fuels\Solar,Fuel Cost,U.S. Dollar,,Gigajoule
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB\Feedstock Fuels\Solar,Fuel Source,U.S. Dollar,,Gigajoule
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB\Transmission Nodes\Malaysia,Nodal Distribution,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB\Transmission Nodes\Malaysia Peninsular,Nodal Distribution,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB\Transmission Nodes\Malaysia Sabah,Nodal Distribution,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB\Transmission Nodes\Malaysia Sarawak,Nodal Distribution,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Annual Storage Carryover,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Capacity Additions,MW,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Capacity Credit,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Capacity Retirement,MW,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Capital Cost,U.S. Dollar,Thousand,Megawatt
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Dispatch Rule,None,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Dispatchable,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Endogenous Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Existing Capacity,MW,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Exogenous Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,First Simulation Year,Years,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Fixed OM Cost,U.S. Dollar,Thousand,Megawatt
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Full Load Hours,Hours,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Historical Capacity Factor,percentage,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Historical Production,Gigawatt-Hour,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Hourly Storage Carryover,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Interest Rate,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Lifetime,Years,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Maximum Availability,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Maximum Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Maximum Capacity Addition,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Maximum Production,Gigajoule,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Maximum_Share_of_Production,%,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Merit Order,Merit Order,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Minimum Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Minimum Capacity Addition,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Minimum Charge,Share,%,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Minimum Production,Gigajoule,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Minimum Share of Production,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Minimum Utilization,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Node,ID,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Optimized New Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Process Efficiency,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Process Share,Share,%,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Real Investment Cost,USD,Million,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Renewable Qualified,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Salvage Value,U.S. Dollar,Thousand,Megawatt
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Seasonal Storage Carryover,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Starting Charge,Share,%,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Stranded Cost,U.S. Dollar,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Variable OM Cost,U.S. Dollar,,Megawatt-Hour
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR\Feedstock Fuels\Solar,Feedstock Fuel Share,U.S. Dollar,,Gigajoule
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR\Feedstock Fuels\Solar,Fuel Cost,U.S. Dollar,,Gigajoule
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR\Feedstock Fuels\Solar,Fuel Source,U.S. Dollar,,Gigajoule
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR\Transmission Nodes\Malaysia,Nodal Distribution,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR\Transmission Nodes\Malaysia Peninsular,Nodal Distribution,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR\Transmission Nodes\Malaysia Sabah,Nodal Distribution,Percent,,
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR\Transmission Nodes\Malaysia Sarawak,Nodal Distribution,Percent,,
Transformation\Centralized Electricity Generation\Processes\Tidal,Annual Storage Carryover,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Additions,MW,,
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Credit,Percent,,
