node,feedstock_fuel,pollutant,region,branch,variable,unit,CA,BAS,ATS,RAS
Fuel Oil,Residual Fuel Oil,Carbon Dioxide,Cambodia,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,77.4 ?a,77.4 ?a,77.4 ?a,77.4 ?a
Fuel Oil,Residual Fuel Oil,Carbon Dioxide,Indonesia,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,77.4 ?a,77.4 ?a,77.4 ?a,77.4 ?a
Fuel Oil,Residual Fuel Oil,Carbon Dioxide,Laos,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,77.4 ?a,77.4 ?a,77.4 ?a,77.4 ?a
Fuel Oil,Residual Fuel Oil,Carbon Dioxide,Malaysia,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,77.4 ?a,77.4 ?a,77.4 ?a,77.4 ?a
Fuel Oil,Residual Fuel Oil,Carbon Dioxide,Myanmar,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,77.4 ?a,77.4 ?a,77.4 ?a,77.4 ?a
Fuel Oil,Residual Fuel Oil,Carbon Dioxide,Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,77.4 ?a,77.4 ?a,77.4 ?a,77.4 ?a
Fuel Oil,Residual Fuel Oil,Carbon Dioxide,Singapore,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,77.4 ?a,77.4 ?a,77.4 ?a,77.4 ?a
Fuel Oil,Residual Fuel Oil,Carbon Dioxide,Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,77.4 ?a,77.4 ?a,77.4 ?a,77.4 ?a
Fuel Oil,Residual Fuel Oil,Carbon Dioxide,Timor Leste,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,77.4 ?a,77.4 ?a,77.4 ?a,77.4 ?a
Fuel Oil,Residual Fuel Oil,Carbon Dioxide,Vietnam,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,77.4 ?a,77.4 ?a,77.4 ?a,77.4 ?a
Fuel Oil,Residual Fuel Oil,Carbon Monoxide,Base Template,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Carbon Monoxide,Avg Environmental Loading,Kilogramme,15.1 ?b,15.1 ?b,15.1 ?b,15.1 ?b
Fuel Oil,Residual Fuel Oil,Carbon Monoxide,Brunei,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Carbon Monoxide,Avg Environmental Loading,Kilogramme,15.1 ?b,15.1 ?b,15.1 ?b,15.1 ?b
Fuel Oil,Residual Fuel Oil,Carbon Monoxide,Cambodia,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Carbon Monoxide,Avg Environmental Loading,Kilogramme,15.1 ?b,15.1 ?b,15.1 ?b,15.1 ?b
Fuel Oil,Residual Fuel Oil,Carbon Monoxide,Indonesia,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Carbon Monoxide,Avg Environmental Loading,Kilogramme,15.1 ?b,15.1 ?b,15.1 ?b,15.1 ?b
Fuel Oil,Residual Fuel Oil,Carbon Monoxide,Laos,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Carbon Monoxide,Avg Environmental Loading,Kilogramme,15.1 ?b,15.1 ?b,15.1 ?b,15.1 ?b
Fuel Oil,Residual Fuel Oil,Carbon Monoxide,Malaysia,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Carbon Monoxide,Avg Environmental Loading,Kilogramme,15.1 ?b,15.1 ?b,15.1 ?b,15.1 ?b
Fuel Oil,Residual Fuel Oil,Carbon Monoxide,Myanmar,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Carbon Monoxide,Avg Environmental Loading,Kilogramme,15.1 ?b,15.1 ?b,15.1 ?b,15.1 ?b
Fuel Oil,Residual Fuel Oil,Carbon Monoxide,Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Carbon Monoxide,Avg Environmental Loading,Kilogramme,15.1 ?b,15.1 ?b,15.1 ?b,15.1 ?b
Fuel Oil,Residual Fuel Oil,Carbon Monoxide,Singapore,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Carbon Monoxide,Avg Environmental Loading,Kilogramme,15.1 ?b,15.1 ?b,15.1 ?b,15.1 ?b
Fuel Oil,Residual Fuel Oil,Carbon Monoxide,Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Carbon Monoxide,Avg Environmental Loading,Kilogramme,15.1 ?b,15.1 ?b,15.1 ?b,15.1 ?b
Fuel Oil,Residual Fuel Oil,Carbon Monoxide,Timor Leste,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Carbon Monoxide,Avg Environmental Loading,Kilogramme,15.1 ?b,15.1 ?b,15.1 ?b,15.1 ?b
Fuel Oil,Residual Fuel Oil,Carbon Monoxide,Vietnam,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Carbon Monoxide,Avg Environmental Loading,Kilogramme,15.1 ?b,15.1 ?b,15.1 ?b,15.1 ?b
Fuel Oil,Residual Fuel Oil,Methane,Base Template,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Methane,Avg Environmental Loading,Kilogramme,3 ?a,3 ?a,3 ?a,3 ?a
Fuel Oil,Residual Fuel Oil,Methane,Brunei,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Methane,Avg Environmental Loading,Kilogramme,3 ?a,3 ?a,3 ?a,3 ?a
Fuel Oil,Residual Fuel Oil,Methane,Cambodia,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Methane,Avg Environmental Loading,Kilogramme,3 ?a,3 ?a,3 ?a,3 ?a
Fuel Oil,Residual Fuel Oil,Methane,Indonesia,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Methane,Avg Environmental Loading,Kilogramme,3 ?a,3 ?a,3 ?a,3 ?a
Fuel Oil,Residual Fuel Oil,Methane,Laos,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Methane,Avg Environmental Loading,Kilogramme,3 ?a,3 ?a,3 ?a,3 ?a
Fuel Oil,Residual Fuel Oil,Methane,Malaysia,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Methane,Avg Environmental Loading,Kilogramme,3 ?a,3 ?a,3 ?a,3 ?a
Fuel Oil,Residual Fuel Oil,Methane,Myanmar,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Methane,Avg Environmental Loading,Kilogramme,3 ?a,3 ?a,3 ?a,3 ?a
Fuel Oil,Residual Fuel Oil,Methane,Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Methane,Avg Environmental Loading,Kilogramme,3 ?a,3 ?a,3 ?a,3 ?a
Fuel Oil,Residual Fuel Oil,Methane,Singapore,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Methane,Avg Environmental Loading,Kilogramme,3 ?a,3 ?a,3 ?a,3 ?a
Fuel Oil,Residual Fuel Oil,Methane,Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Methane,Avg Environmental Loading,Kilogramme,3 ?a,3 ?a,3 ?a,3 ?a
Fuel Oil,Residual Fuel Oil,Methane,Timor Leste,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Methane,Avg Environmental Loading,Kilogramme,3 ?a,3 ?a,3 ?a,3 ?a
Fuel Oil,Residual Fuel Oil,Methane,Vietnam,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Methane,Avg Environmental Loading,Kilogramme,3 ?a,3 ?a,3 ?a,3 ?a
Fuel Oil,Residual Fuel Oil,Nitrogen Oxides,Base Template,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,142 ?b,142 ?b,142 ?b,142 ?b
Fuel Oil,Residual Fuel Oil,Nitrogen Oxides,Brunei,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,142 ?b,142 ?b,142 ?b,142 ?b
Fuel Oil,Residual Fuel Oil,Nitrogen Oxides,Cambodia,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,142 ?b,142 ?b,142 ?b,142 ?b
Fuel Oil,Residual Fuel Oil,Nitrogen Oxides,Indonesia,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,142 ?b,142 ?b,142 ?b,142 ?b
Fuel Oil,Residual Fuel Oil,Nitrogen Oxides,Laos,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,142 ?b,142 ?b,142 ?b,142 ?b
Fuel Oil,Residual Fuel Oil,Nitrogen Oxides,Malaysia,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,142 ?b,142 ?b,142 ?b,142 ?b
Fuel Oil,Residual Fuel Oil,Nitrogen Oxides,Myanmar,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,142 ?b,142 ?b,142 ?b,142 ?b
Fuel Oil,Residual Fuel Oil,Nitrogen Oxides,Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,142 ?b,142 ?b,142 ?b,142 ?b
Fuel Oil,Residual Fuel Oil,Nitrogen Oxides,Singapore,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,142 ?b,142 ?b,142 ?b,142 ?b
Fuel Oil,Residual Fuel Oil,Nitrogen Oxides,Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,142 ?b,142 ?b,142 ?b,142 ?b
Fuel Oil,Residual Fuel Oil,Nitrogen Oxides,Timor Leste,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,142 ?b,142 ?b,142 ?b,142 ?b
Fuel Oil,Residual Fuel Oil,Nitrogen Oxides,Vietnam,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,142 ?b,142 ?b,142 ?b,142 ?b
Fuel Oil,Residual Fuel Oil,Nitrous Oxide,Base Template,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Nitrous Oxide,Avg Environmental Loading,Kilogramme,0.6 ?a,0.6 ?a,0.6 ?a,0.6 ?a
Fuel Oil,Residual Fuel Oil,Nitrous Oxide,Brunei,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Nitrous Oxide,Avg Environmental Loading,Kilogramme,0.6 ?a,0.6 ?a,0.6 ?a,0.6 ?a
Fuel Oil,Residual Fuel Oil,Nitrous Oxide,Cambodia,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Nitrous Oxide,Avg Environmental Loading,Kilogramme,0.6 ?a,0.6 ?a,0.6 ?a,0.6 ?a
Fuel Oil,Residual Fuel Oil,Nitrous Oxide,Indonesia,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Nitrous Oxide,Avg Environmental Loading,Kilogramme,0.6 ?a,0.6 ?a,0.6 ?a,0.6 ?a
Fuel Oil,Residual Fuel Oil,Nitrous Oxide,Laos,Transformation\Centralized Electricity Generation\Processes\Fuel Oil\Feedstock Fuels\Residual Fuel Oil\Nitrous Oxide,Avg Environmental Loading,Kilogramme,0.6 ?a,0.6 ?a,0.6 ?a,0.6 ?a
