ams,branch,branch_type,variable,year,value
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Power Generation,2045,1694964.3128973942
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Power Generation,2050,1889939.7254161201
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Power Generation,2055,5160612.646506405
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Power Generation,2060,5408512.312148238
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Curtailed Energy Production,2025,17143634.32343342
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Curtailed Energy Production,2030,18364325.803179868
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Curtailed Energy Production,2035,2667893.8913128814
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Curtailed Energy Production,2040,2094079.4303270492
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Curtailed Energy Production,2045,2336470.5442538285
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Curtailed Energy Production,2050,2619120.3963984856
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Curtailed Energy Production,2055,7078655.324891995
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Curtailed Energy Production,2060,9248215.3252175
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Costs of Production,2025,1684470.405568203
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Costs of Production,2030,425467.50141322485
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Costs of Production,2035,2430898.6775580714
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Costs of Production,2040,1927832.0804114104
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Energy Generation,2025,15889544.488217738
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Energy Generation,2030,17121288.426881947
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Energy Generation,2035,2176997.537909677
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Energy Generation,2040,3165612.7590090265
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Energy Generation,2045,4719347.070355149
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Energy Generation,2050,6077604.942118247
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Energy Generation,2055,4835837.616974072
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Energy Generation,2060,5102838.539430716
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Power Generation,2025,20824060.65584085
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Power Generation,2030,11163847.23150319
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Power Generation,2035,3312341.3286723513
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Power Generation,2040,4768235.824182395
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Power Generation,2045,7102597.605337446
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Power Generation,2050,6854072.824410574
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Power Generation,2055,7816141.403022039
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Power Generation,2060,7457050.801714985
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Curtailed Energy Production,2025,15601332.233556692
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Curtailed Energy Production,2030,16786799.44269518
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Curtailed Energy Production,2035,2106345.8880690527
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Curtailed Energy Production,2040,3069680.5991812353
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Curtailed Energy Production,2045,4590974.947539922
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Curtailed Energy Production,2050,5964916.0543095
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Curtailed Energy Production,2055,3946389.8874369254
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Curtailed Energy Production,2060,3522935.269567308
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Energy Generation,2025,14549485.81831049
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Energy Generation,2030,14549485.81831049
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Energy Generation,2035,1098884.648628486
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Energy Generation,2040,2195585.87119878
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Energy Generation,2045,3837791.999714963
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Energy Generation,2050,5259484.96404134
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Energy Generation,2055,2279828.705874823
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Energy Generation,2060,295780.43045092205
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Power Generation,2025,19068218.583111227
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Power Generation,2030,10428651.887785083
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Power Generation,2035,2815043.087968161
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Power Generation,2040,4419940.78602314
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Power Generation,2045,7015033.089455486
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Power Generation,2050,5731935.811096127
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Power Generation,2055,3650146.211714917
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Power Generation,2060,337391.58292110014
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Curtailed Energy Production,2025,14875538.385762583
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Curtailed Energy Production,2030,14875538.385762583
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Curtailed Energy Production,2035,1159012.5490142677
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Curtailed Energy Production,2040,2311955.2095398162
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Curtailed Energy Production,2045,4049195.4322840264
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Curtailed Energy Production,2050,5552344.850466806
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Curtailed Energy Production,2055,2267835.074862133
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Curtailed Energy Production,2060,63153.835997497794
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Energy Generation,2025,16899488.37817328
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Energy Generation,2030,16899488.37817328
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Energy Generation,2035,1199747.5489226521
