ams,branch,branch_type,variable,year,value,unit,unit_source
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2025,304699200.0,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2030,339704539.6965808,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2035,342171305.2025508,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2040,346725290.8854502,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2045,375252981.73522407,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2050,406092971.4706608,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2055,439277764.5480458,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2060,476030758.10601556,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Energy Generation,2025,99975.28424992778,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Energy Generation,2030,108336.02167295819,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Energy Generation,2060,5120.367644040827,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2025,52962.51511879611,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2030,57420.25764719871,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2060,11878.525761815039,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Curtailed Energy Production,2025,102852.61298263916,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Curtailed Energy Production,2030,111453.12676003897,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Curtailed Energy Production,2060,5267.213911851762,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2025,141192.0,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2030,249312.0000000001,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2035,574944.0,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2040,667218.6149584486,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2045,729546.0785721841,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2050,736029.4263067322,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2055,755827.4641458333,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2060,818081.0983526246,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Energy Generation,2025,96502.5260537712,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Energy Generation,2030,104573.86821569904,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Energy Generation,2060,4943.133261914848,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Power Generation,2025,55231.87695009454,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Power Generation,2030,59879.926228582415,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Power Generation,2060,11467.367165339458,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Curtailed Energy Production,2025,96855.14100697712,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Curtailed Energy Production,2030,104955.86762088456,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Curtailed Energy Production,2060,4961.129186142743,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2030,154.36800000000008,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2035,300.1600000000001,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2040,889.76,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2045,1095.584,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2050,1227.2306184995728,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2055,1234.4200544515015,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2060,1250.2283274134093,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Energy Generation,2025,105734.58444021169,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Energy Generation,2030,114575.26146404125,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Energy Generation,2060,5414.2971240238285,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Power Generation,2025,52494.95310032722,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Power Generation,2030,56913.48627613963,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Power Generation,2060,12560.400412788274,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Curtailed Energy Production,2025,104906.78659746482,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Curtailed Energy Production,2030,113678.4807669433,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Curtailed Energy Production,2060,5372.049944434176,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Costs of Production,2040,20745038.014730837,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Costs of Production,2045,55005782.614816606,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Costs of Production,2050,81094239.51212962,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Costs of Production,2055,91586581.69235763,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Costs of Production,2060,90197445.83497243,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Energy Generation,2025,101921.5145117312,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Energy Generation,2030,110444.43708643837,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Energy Generation,2060,5219.694720226947,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Power Generation,2025,56859.15886205858,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Power Generation,2030,61643.67061553274,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Power Generation,2060,12108.950472567152,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Curtailed Energy Production,2025,97480.05177329076,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Curtailed Energy Production,2030,105632.85405851423,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Curtailed Energy Production,2060,4993.021897150968,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Wave,Transformation Process,Energy Generation,2025,91161.7675097218,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Wave,Transformation Process,Energy Generation,2030,98788.04839008627,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Wave,Transformation Process,Energy Generation,2060,4670.564316087797,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Wave,Transformation Process,Power Generation,2025,52833.67133329762,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Wave,Transformation Process,Power Generation,2030,57280.60913160002,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Wave,Transformation Process,Power Generation,2060,10835.0459200778,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Wave,Transformation Process,Curtailed Energy Production,2025,85847.2403611383,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Wave,Transformation Process,Curtailed Energy Production,2030,93030.64590008018,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Wave,Transformation Process,Curtailed Energy Production,2060,4399.334105901154,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Transformation Process,Energy Generation,2025,78910.71924824327,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Transformation Process,Energy Generation,2030,85516.08386834685,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Transformation Process,Energy Generation,2060,5605.286126313462,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Transformation Process,Power Generation,2025,60773.47112416664,Megawatt,inferred
